Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10
385.436167753588,823.016348573261,164.210106935489,975.555678013177,715.640725546038,459.919010354271,346.982023053323,703.646156589331,43.0610295356254,587.648890524334
382.938382634951,821.333010678665,162.36358111652,974.701825415366,713.367676241344,459.110244545114,345.826004829907,701.24361374378,43.4667464059408,590.594699402613
383.274506496842,823.295829533121,164.232079090303,978.20049773016,715.390667137956,459.657674422802,352.419361208202,703.118548823625,43.3093828111027,591.30484656861
382.475047554194,824.017517030018,163.922166150344,976.90889916794,714.470637389616,459.350775143941,350.41330257522,703.830758013669,43.7815370529699,589.895262332618
384.491161182302,822.374711996696,164.108260691035,976.871418954312,714.334955820415,460.885769253937,351.858959839332,699.480471035786,44.7143734489597,587.732397577988
382.195484445573,822.968734259633,162.925268156986,976.379468229036,714.077353031076,459.347915200169,348.535428584994,703.460039396848,42.0080435421984,588.57133368744
384.247800909432,821.102441596782,162.99585411605,975.296291714697,713.974880797444,459.251281144664,349.095384345128,702.447775127438,43.7895341408326,589.481425400725
382.130422139243,821.520355773223,162.426669909194,976.664634026102,714.544539209231,458.136786851865,349.648724946455,704.208405444426,40.4653542412068,589.144692385796
383.39477800919,823.483655136965,163.352680916977,977.47516369579,714.965208825999,459.691603280594,349.857959054057,701.140115861387,43.7644870235901,588.80587244784
383.011455606395,821.150191713559,165.059048383243,977.659347210264,715.971551648337,460.96664363234,350.033815116229,701.709895042369,43.4392915493359,588.385876029297
383.676684666007,821.179948282992,163.688616095771,976.57186935632,714.813455717035,459.522637062144,350.183760957357,702.223605654545,44.6840432255606,589.19110972471
384.350090975889,822.454561237967,163.016177016807,975.162870241649,715.252262671821,459.424695077003,347.77285734179,701.549509290421,43.3615671650421,589.474554227411
384.595847460865,822.531809074856,164.684530510775,976.861752435746,714.707441538754,460.6529686522,350.513764198249,702.794359017721,43.9400859793953,588.745862915776
384.04973841093,821.95835251676,164.313734134958,977.49614768487,717.154438257336,459.934884504447,349.946209874103,702.243709669313,41.1031981750348,589.184169075355
384.386805811677,822.137794295397,163.728457643594,976.54510297329,716.782497058339,459.18282730745,349.257332159819,704.580131937486,41.8795689340176,586.756665674066
383.426802133119,821.748772151827,164.681635243129,978.179663094739,717.364896030386,463.006823236092,350.584471289634,703.148941519813,41.3522480081655,589.185644993735
383.615909760331,821.290371927324,162.239476518459,974.056073342298,714.647763753261,457.276877371503,350.480151273338,703.043713573757,42.7126629687816,586.487595915372
381.145576259612,822.989803513633,163.252214307715,976.257543457822,713.068018014159,458.708623417394,349.286191701332,702.741406574793,45.5778454697031,586.87486854967
383.735402706294,820.646153855792,164.128655302326,976.5047534637,716.633034547067,459.601897381586,350.636579257819,702.838042617304,43.8642074660144,590.242812571444
384.687801804658,820.45761780619,164.053188889188,976.643883026858,716.499322822655,461.823084748448,351.742921467227,701.475510663328,44.4340544428458,589.681899782532
382.478466465231,823.021227494813,163.467779654592,978.625515088859,716.772071916584,459.62453952651,352.698144907996,702.564064728538,41.8151069528024,588.738972966945
382.796452318512,822.322949507413,165.544638077931,978.66081062076,717.332808279212,460.008259721041,349.073949922156,702.975724640148,43.5113605641327,590.64710848317
382.071834698332,823.78865961446,163.979961282318,976.833559111326,716.552736540763,459.477762379581,350.164337885022,702.760373050114,43.0228575388695,589.061262996321
383.313222432171,822.467158314838,163.39223690022,976.427643971757,714.624293869754,459.074191958053,348.077720698428,703.223130862146,43.7463026472918,589.747098279527
384.168397791663,822.550883508448,162.251526057785,975.91815617285,716.706592462177,460.726042422425,350.05530422632,702.641731179541,41.725946441024,589.029665582336
383.92767515737,820.814657447765,163.952464727452,976.564131350149,714.775908468613,460.255603675783,348.228700376058,702.907110198164,43.6164452352579,588.77959178058
384.787611353206,822.189434999288,164.246763588698,975.910409229598,715.869293742225,460.203699654648,349.643880479135,701.853274800677,44.4289887738726,586.861100044266
383.343677347805,820.180278868715,162.707970159353,976.965496502036,716.479668169034,462.195564180075,350.245889718825,703.093318675186,40.8453289209159,587.378911697756
383.372596744941,823.139865350534,165.099646137306,977.620231074043,715.912776379973,459.71532706114,350.233378363093,702.035104878796,44.0638856316502,590.790015975083
383.262614943206,823.736589611822,164.764073404338,976.938675654321,712.787648110545,458.241623255502,350.029124624043,702.783153780676,43.659603511289,588.582356585612
383.086652138664,823.354681679812,164.740426805335,977.553459869991,716.782264866299,460.934797323426,347.880140373535,703.398213736181,42.5797407328619,589.033509385858
382.624690541298,823.475524221985,164.323212072904,979.178133730852,713.77155510318,458.919387530422,351.163554747919,703.342699070459,42.6783459481443,590.090513355076
382.983769258156,822.609512606274,163.232745644865,977.702257442056,714.826420880254,461.297252902266,351.722767785131,700.979736243873,44.1071453243932,588.179112165402
384.469475198622,821.854765630829,165.296551361436,977.248024558356,716.40929770553,460.150596725207,348.194264383439,704.62722942712,42.3996535435163,588.698955163268
382.76941778468,823.929262217102,161.823704887064,976.416838907963,715.710142673739,459.923218666402,350.163277238203,701.593341285408,43.1852200771132,589.36516907631
385.006377894721,821.682801647074,163.547070137657,974.85920056847,714.118998009639,460.999437818552,347.508409670147,700.670041621391,44.0260741165852,587.906635235514
382.821297328951,822.842663371416,164.371898602418,977.010952216011,717.12791278158,459.201949369698,350.428197990859,703.407936180109,44.0600353678886,588.394599885362
383.88919447821,821.035564704896,164.968149199089,977.057377921125,717.242754146505,460.482995162179,351.442241755856,702.304278545938,43.9810655980398,588.346745747623
384.023156518375,824.448901669275,165.728890052747,976.862587388899,717.298084468699,460.495158803678,349.969341895748,706.304287369032,44.0783829211087,589.687758090191
381.935833052792,823.140698395216,160.609026144679,972.962747412376,714.072288212513,458.233815229217,349.424144207268,702.649461923947,44.3721552905888,589.52856538262
384.253634516673,822.473447505324,165.019610896996,976.401711500588,714.608781793688,457.907724262369,352.770514895462,699.647292477538,44.9463503376474,591.423973482318
384.923990206618,824.947033404991,163.164393422847,974.845573724869,715.399001691266,458.860968282697,348.811292984305,703.725864635887,43.6622171678515,591.359697979627
381.768079178553,822.714284467679,163.16462351387,975.327836217678,714.240290902918,458.26097791997,349.938448089778,701.314192190832,43.387652115968,589.881004992554
382.711839868087,822.700159193261,162.276468390338,975.493572029993,715.594446220332,460.099982303392,349.093998421011,702.847332977217,43.0910896887013,587.063559424093
384.613131729559,823.304908404855,163.105290574431,976.814859843539,715.646865038674,460.584873751163,349.499453796639,702.17247972074,41.903296973853,588.434372425062
383.399415624647,822.635928469207,164.709127805492,976.93643048105,716.074015231577,460.817296448859,347.699800406126,704.899730741041,42.9609987899018,589.708352398695
382.832742969142,822.907016801589,163.497949043896,975.7239896427,715.862042903815,460.27411400048,351.315433923216,701.673316082518,45.1176737912854,589.240188931787
381.088876000925,824.022999438656,163.175027967917,979.201421198217,713.547609237095,459.051516808636,351.17351701398,702.118273476554,41.8792095228383,589.365377422423
385.512306319904,823.657478926255,165.022844388249,976.549109582386,715.950854565238,459.553874419006,351.950364110059,701.863442654048,44.8479170997687,592.060460697733
385.053081161878,821.467171587134,163.707646961019,976.656598112967,714.406629403082,460.379321496475,350.073752459215,702.197228270769,44.0679194229926,589.512848280866
381.518368495327,823.689610343903,163.597759481595,975.725630596942,716.390434712536,459.060251569988,349.109103214598,702.513855528858,43.4625575666597,588.953981351523
384.585661792173,824.770936983511,164.294994595191,974.781003622542,713.077957512809,459.003233313795,350.23723073097,700.852637981512,46.4904564829588,589.239316759909
382.964137167204,823.274692783543,162.277903174907,975.906683600349,713.873252037779,459.219801228212,348.193114049567,703.448319147839,42.9248242955516,588.952476145345
383.732465982127,820.481390154695,161.650555596199,975.734786086866,716.937942682261,461.364002677458,349.437954626092,699.241095015714,42.2211351211371,589.215319901666
383.868844776101,822.564360179844,164.13031875639,977.002308317771,717.694067213381,459.707203640008,350.484470228064,702.87043458679,42.6880128729651,588.54013553977
382.159195412369,821.136885790238,162.36910984222,975.865804513643,715.082881494021,458.752026724361,350.770293814901,702.279118443337,42.9343320255752,588.900715737867
384.528428906579,823.638749532235,163.800455466337,975.636354993837,714.704774216801,460.185669067468,350.285719056124,700.931061269432,46.1165746156111,588.239563444101
385.230753049188,823.349642880481,164.329280000419,976.2363884501,715.464142474906,459.567924383016,350.154065926609,703.571869611683,43.6231007827099,589.47268638096
382.456789273276,823.280468385463,163.528087632542,976.662402961448,715.330641863736,459.865153337951,346.898629897187,704.223248711827,42.7284242409508,586.761777103454
382.814758895746,823.268302075984,163.808051282664,975.519261444477,714.752024002612,459.030893553965,347.672595772667,702.279424036659,43.5692270061382,590.571528572239
383.577985091663,823.493837043188,164.582621837401,976.008790243222,714.572439829244,458.224576179707,348.356072391798,704.186844508248,43.7867763650002,589.76551880689
383.462935049301,821.512956163017,162.996122314831,975.077243807603,715.235007667247,459.547792308404,348.676573164918,702.889290771762,43.2951934696451,587.055641879829
382.974814608138,820.822792828416,162.184191044398,975.80415240076,713.862049402528,460.97422129013,349.528388523184,701.541589173148,44.8323744135465,588.752957665651
384.259446149452,821.892113293298,163.129304896261,975.698463466567,714.380680506201,460.466789493176,348.221520758521,701.895763530967,43.4476981726002,591.098881899336
382.934358211418,821.057736451689,163.11365512501,977.882992676703,713.993986964182,461.357964511585,349.518460580025,701.994423783312,41.8356690108196,590.066326322
382.523184189459,822.677923114423,161.986845847102,975.696410177772,715.746458024375,460.299423949901,349.023925683423,702.271289155045,43.6301047067941,588.79314595355
382.491154385916,824.507775879538,162.634419252209,977.186606489363,713.375517267013,458.932816169277,351.520490507268,701.891417258438,42.8822781026562,589.948446910551
383.503812060282,820.970671020091,162.266128815007,975.179003148021,712.782610763942,459.609752828409,347.544886836411,701.792039983979,42.2715957784847,586.794264245303
384.471686729378,822.378799692616,162.990031218925,976.162187757549,712.890458874359,460.07956925067,351.224785748479,701.208895457709,43.8010635399494,589.440203895477
383.444053177939,824.82258880203,163.586802308819,976.460506145338,715.848711411306,460.632787045667,350.006493516878,703.076671481137,43.6638507316891,588.612147603255
383.02329614376,821.076295755007,160.744556561511,975.01916426212,713.701604758757,459.213145018719,348.828017387143,703.05212082989,42.5001067003526,588.846955881343
382.518484621513,823.614695201727,164.403277247241,978.1690163028,715.738692174845,460.031414933982,350.08943579946,702.005471803155,41.6351439559005,588.768132280889
381.194983765505,822.894338666577,160.967355804485,975.135191314491,714.129438156947,458.182960738257,350.254211693082,702.189587496938,43.8604188133278,587.286994369665
383.201948941062,821.349811698271,162.937313263077,976.664854523642,715.910855450339,459.849439926923,349.023916155994,702.205832766854,40.5116693370053,588.058185151344
383.653433908619,822.12529811335,164.317325155042,976.116947207647,717.058942747456,459.595344071562,349.687944576345,703.137761944674,43.2683682596088,589.986553867867
382.756972664767,823.703719949451,162.382298226732,975.904075235601,712.680901907075,457.054322694391,350.501762108161,702.004533039088,42.2566404112667,589.671133408387
381.564352934733,823.721702851012,162.122648662331,976.111010244289,714.130880754702,459.342079688473,349.831056275762,702.06817598522,43.9685533887585,587.632528934868
383.811628803135,820.894851238303,163.48767181051,975.197443497783,715.539633453925,460.711241929663,348.659015951367,700.927287176474,45.4597151318711,590.165392454546
384.127614392403,824.633191937604,164.067225163518,977.283672699119,714.658152729309,460.810139988941,347.560765600668,703.913575798362,42.6847743853429,587.467830453562
381.993380456588,823.985530685462,162.558024735712,976.237966739374,714.500764835198,457.167695192017,351.419270795252,700.522363601101,43.8112049593129,592.259800032047
384.289530466773,820.566588503873,162.468327412806,975.654830033511,715.875145366814,461.366886905683,348.708685068931,702.820109254434,44.4406770758674,587.571274949359
383.493601588824,821.844945088035,163.397304059802,976.954037632179,715.759653903169,461.405748970742,348.71580203933,702.763252331542,44.092480409877,588.96172706118
384.95227677638,822.956045429948,164.887975368863,977.130861226431,716.3423446366,460.235065635627,347.055205333919,701.575608533848,41.9309136118549,588.531318095469
383.855856318868,822.773882822766,163.171114167529,974.827000585168,714.389854535437,457.964019615363,350.58853500351,701.907058392252,43.9298340996105,589.561256999824
383.943035816272,824.440596646304,161.538902497856,976.064586204072,713.969863076246,458.950623882653,349.820337553437,703.69425190336,41.9811343165108,588.932243519575
383.209032659997,820.639664999223,162.636856424141,974.592616165776,715.19233873431,458.883048769343,350.189747749732,703.021035661907,42.7854190686109,589.389836309231
382.430643497081,822.439205223278,163.254174072514,977.982049272744,715.522809160362,460.314449576265,350.55744136828,702.809436387229,42.6267536726888,591.081679063395
383.676599110098,821.323646189137,162.412837327142,975.394404079858,715.242633919992,460.180111897786,349.27764533354,700.271235102029,44.3777027816673,587.429847421658
382.472334117518,822.786802960596,163.471131999874,978.699166852376,714.199935150318,460.235065477464,348.655855451417,702.168303886311,41.837581458022,588.273876506731
381.634073321895,822.539356284259,163.515584739505,976.560006393948,715.946704141216,458.093842724832,352.038894493958,701.6254552765,42.9015182762557,589.056513988003
383.591236212724,819.294502086562,163.177487300508,976.949923663116,715.565941597201,462.023646990124,348.452110917324,701.073433385761,43.2696883901319,587.982514444054
384.764567906736,821.990691025078,163.687629963262,976.396051948425,715.646926085017,460.251931735263,349.473307725238,704.448197214731,41.7064550383387,589.644624337751
382.364287486195,822.684834660939,163.150641808449,977.078882494136,715.344459686646,459.542481465728,349.865263725926,702.978947651951,42.9612767568173,585.215475490048
385.379655525971,821.401848284811,164.931184135525,976.626469407324,716.444880880306,462.072526468767,350.781616878043,702.316730561901,45.0953677296788,590.922661473298
384.893301165076,821.087106278785,163.27356756258,975.634224508816,715.038231372326,459.933904667046,350.667719976036,702.075921707547,43.2026961455611,588.641424834585
385.814031909511,824.524336507614,163.86829886899,975.474957233275,715.60356823511,459.624312395029,349.15203136729,702.932132227151,42.6451813263399,588.214377129066
384.009385444374,822.460612982351,163.214789292783,975.753857347216,716.251012025264,460.316818279219,349.639560925596,703.422318102203,42.3151294155423,588.948799202386
383.082084421031,821.211636946592,162.15642369689,978.271924812113,715.06412763401,461.167406975986,348.077161924126,705.200241370676,42.0638581636688,586.923799910019
383.378605618652,820.788640125036,163.096497002872,976.33824283748,716.457325805368,458.895537441248,350.211227698818,703.426578210722,42.8642115657931,587.72052738942
381.616166737237,821.93275288533,164.579151416816,978.643022767021,716.753556589588,459.928492080886,351.556430982552,702.763974477232,41.573053614551,588.178713340261
382.98608148832,822.990562155854,164.480732959157,977.250526344576,714.341056569527,459.108776725646,348.136478284949,703.766697291582,42.0986028364459,589.209206601891
384.426410370198,821.900182410438,163.860965155706,977.232329507156,715.351660435066,460.169647875881,351.641344791825,701.680226520395,43.5504510481731,589.840624236088
383.286693814342,823.332635502606,163.290943697001,975.014614367645,717.631300959072,458.740585523543,349.593478225261,701.937395001726,43.5812676735553,588.549508849877
383.109691512408,822.196116889346,163.712999225818,977.168060187869,717.125972629453,459.345228675645,348.578047005922,702.281274662349,41.2221370888437,587.975897094716
383.332535032396,821.4479076898,163.01661670719,976.809539820356,716.679001659991,460.313816751565,352.972336793319,700.044610635573,43.2798295748737,587.566290286773
385.081352840571,821.772278657862,165.386673151748,977.961546315789,716.856533551235,461.062051622266,353.723965408927,702.257141630021,44.1158323615216,589.994191299777
382.985439813746,823.324701317412,163.525217651958,976.991359565592,715.900789398851,459.50629059436,348.951839817528,703.367026393738,41.0460848757819,587.171414689944
382.868707385492,822.350671016277,162.199338043699,976.602651904806,715.789894489336,459.909030831524,349.212591513701,700.636796888524,41.6221935529435,587.814797383353
384.628019867965,821.22833709153,163.877738091531,976.175684964156,715.131113018356,460.504079043933,347.258253430862,703.397525857676,43.3489751264356,587.924181054781
385.680425283641,821.764434917714,162.58182496902,974.588001426678,714.699253368819,459.705399482936,349.199484551468,701.503968501401,45.3471894352763,589.368826796374
383.417522266114,821.340778254107,165.224433288968,977.010221402433,714.602066766877,458.442550667744,349.057166756733,701.857813251428,42.3164980113532,589.740769215524
382.396106835869,822.531342164999,162.241732648728,974.987615143835,716.769392698144,458.0131165955,348.038933759862,703.30998846967,41.5485040319435,587.605941313388
383.014601901506,821.570750026566,164.111235202941,977.451883159493,715.94635527986,458.944952893554,350.087624600955,702.761849619098,41.7648906776168,590.632258603285
382.634864904967,824.090170750616,164.62405347479,979.499836252546,714.089235206033,460.139650326637,352.335972774321,701.32085772448,45.6409693813628,592.921069033405
385.579644692343,820.957812701931,165.079312160464,976.823067703455,717.52082771237,460.605363211977,349.757353872789,703.577386769939,42.6914106887123,590.455214934875
383.986937690781,822.445258223907,162.815860839509,976.143663975563,714.466281777496,459.073996096014,350.81205863608,702.969107148834,43.0024781537634,588.455567830407
382.411423553442,823.357425382683,164.255067234289,978.218525779271,715.252232916436,459.939694575088,349.33090850389,703.003187601964,42.4436434560715,588.872515783269
382.804583771145,822.258082688598,162.368191927535,975.491022898028,716.308068478274,460.766698134696,347.767067721928,702.017690566186,43.0305042420704,588.378356282241
383.233296997047,821.502820289351,162.890238686686,976.274640129891,717.722857041422,460.171802574495,351.268177709582,701.865344204091,42.5218579194902,589.868388172514
381.521969742869,823.555924317565,160.590604783794,975.770392911051,713.678459208475,458.442181901178,348.72460331339,703.952123519819,41.7667052284937,588.437678309538
382.803100550438,822.491456601149,164.282053994017,976.230230581079,713.768689686844,458.530239775491,349.804098462207,702.857407310306,43.5993088510736,589.338840684501
383.052262002973,820.373662916036,164.805795994493,977.983504568419,716.650792230321,462.463173265185,350.321345489117,702.586728799974,43.5245727807347,589.229300928768
384.21991795712,818.770961099236,163.560727515668,976.324192285733,713.546521972172,462.746874237569,349.912327887596,701.002302455094,45.673980634456,589.652556948496
385.454104611329,822.206156957121,163.656648282529,976.130149433286,715.523728490165,461.389327944862,351.927307551629,702.074708194808,44.3008555752311,588.786129738343
385.706334580626,823.107980215772,163.254365423738,975.42130685239,715.457168754503,458.582313817161,349.477784962097,703.659878931919,42.2842372268047,588.301603995718
383.355822409951,820.056460937995,162.821466896533,976.020463925815,718.077545947984,461.661623080124,349.249321765274,701.031751560535,42.8774551371687,587.85822132886
381.501772626142,822.59937385417,161.462543817839,974.982981322945,713.946612410058,458.110367657495,347.630472704213,701.686526245533,43.1873065920923,587.973664979599
384.102143117833,821.964750931663,164.290285074839,976.318150756084,714.611681626252,460.273953895628,347.687011296784,702.983775134964,43.7589760499041,587.575108972994
382.224076811123,819.815629192358,164.364659041433,977.250012688423,717.897394898929,460.257434535869,350.142051076074,703.718235271159,42.5504158252768,588.760022769072
382.788543533374,824.701793487201,164.253757449501,975.994238240257,714.633332051822,457.823192762942,349.536466235896,702.385796468361,43.9923246312758,590.271668504768
383.592712905874,821.279912047428,161.653936350284,974.568156543144,713.877239456255,460.484056090009,348.714366933191,701.000419924707,43.8290068822355,587.142821190731
383.984355928893,822.269553550084,163.486190593034,975.906856839726,714.387439396991,459.145435299063,351.580594984985,701.258125696088,43.198007586027,591.297781597348
383.296352010549,821.273793288392,164.600493702452,975.214006887367,713.44564563206,460.493847441013,349.006258917289,701.248232258631,46.7785445263933,590.161776106593
384.352973253773,822.446209609075,163.580816458227,976.681104537662,712.615926011682,458.955964548079,348.455193045283,702.991812114171,43.158467834149,588.867156646474
384.817204808574,822.870851967172,164.470973840664,976.480590329065,715.641314501353,460.686902068185,349.905302799135,702.554427087068,42.1988606383599,588.688885786487
383.468231080914,822.395435842117,164.200918161579,977.500392108485,713.671437209153,460.132856743357,350.777151180615,701.667843950755,43.7701631080933,588.036377271226
383.878689923578,822.148299457794,162.660859214746,976.19653518709,713.74890791856,460.352765247881,349.705213235232,701.938815537075,42.9844969282361,587.487902817588
382.001035486432,821.958566897494,165.683324555234,977.676278981241,714.924657818664,458.93988647078,350.557433274714,701.646401782527,44.5003480157129,590.792939417822
384.108026224978,822.882511556616,162.512899675247,974.818480737927,718.590644241374,458.08777004149,351.170904017482,705.374793866748,41.4983609528679,586.834124117953
381.562660623998,823.768145248471,162.537755863187,975.983067843662,714.493011584342,457.976854403891,348.27956747889,702.367572123494,42.1767276364597,588.261909004219
383.546247391728,819.795836388994,164.122507507417,977.218468496796,718.289050633691,461.467608609061,349.394397639028,703.263088010881,40.7603239055962,587.029454336477
383.77426289043,823.315163485107,163.812565785367,976.307898032429,713.689035514269,460.490499014247,348.760885863375,701.869891745961,44.3508207278486,589.883435005354
382.812775379171,820.880668761961,163.721766305179,977.425729769446,716.130562255331,460.831860888024,349.666177375547,702.848206213816,42.2890722377124,587.350784095976
384.737282911497,821.575338753046,165.175978106698,978.116486875261,715.8735076697,459.756140082038,351.065314087652,704.388021881679,41.9296306105676,585.851304786436
383.826596712478,821.880789047984,162.928384855325,975.539977382185,713.583221995368,459.314803458497,350.079454105896,701.489863723527,43.8825960675342,587.236217006689
381.752687350445,823.58309801211,163.970895094897,976.964239319592,716.277919608143,459.021276835902,350.074759539471,704.014612932034,43.3134034934083,589.2911758188
383.721483053574,822.36439715033,164.564286618669,977.938876328337,715.30092346084,460.603193999168,349.288808300913,703.019163326573,41.7841749472285,589.814097587586
384.702140514631,821.148073627441,163.660167577968,976.046030785048,714.674080135417,460.282554464324,349.231753273545,703.320253497539,44.9284539740003,588.153891566485
383.485551623453,822.756300945387,164.911461131944,975.927687032401,714.699107940097,458.926475013142,349.087914160233,702.221819495111,42.8735634565126,589.183449126031
383.36874805008,822.988040662902,163.933069074757,976.254797415606,712.345785239546,458.950099985629,347.720178344081,702.545396153616,44.4326105038949,589.303871396609
384.868377828257,823.214883280602,163.721768612698,975.769199791548,713.936411223348,460.586000426239,347.237458381628,703.175419423816,43.9971661286886,589.096990372097
382.971125336616,821.050454073351,163.36206251011,977.333757747697,714.615537840388,461.475333134258,349.442716083269,702.536149975918,43.7756051037415,590.77755279466
385.375576032862,823.093832230725,163.94619191253,977.373037121136,715.216817839374,459.603599002496,351.319250030975,703.045312652923,41.9269528109872,587.42169873105
385.594877901607,824.773817454219,164.46277391121,975.634860369392,714.829492931936,458.454630493878,350.294097395569,701.724681493688,43.5443724445105,588.606736895233
383.312294499401,823.908242599724,163.025579755837,975.055605289617,715.39994786297,457.8295239594,349.308014454622,702.320082811993,43.1287011489586,589.446520898351
386.109619080969,822.208313545982,163.806033844588,975.669059915106,714.020190319684,459.542645436873,350.672202077621,701.878805259601,43.5783956172851,587.510875224798
381.475952983267,825.243070837414,162.358205022574,975.871475665001,713.825402610312,456.664896377647,347.637367052779,704.388126803444,42.0474286329673,589.390256103088
383.177238690516,823.636936055899,163.840357135816,976.885637731894,713.725322308187,457.634629155321,349.354004739153,704.391384242032,43.8404549496636,587.258601601101
380.750167038066,821.182667036743,161.89867364664,977.097385743351,714.33100649713,459.783144751747,351.325352945279,702.161285510826,42.4616904452344,587.237026547006
383.818677817138,822.573934200589,162.796177385464,975.127734893138,712.920787096593,459.481474285777,348.418831480439,702.074340267108,43.9214441434631,590.461913960058
382.863394087568,821.68148249663,162.391198131864,976.540526803477,714.325943587068,460.042378885898,350.155306411847,701.774113886129,43.1190106821674,588.848710953497
383.068886463828,823.324165715875,164.070970648534,978.471876690264,712.149824241473,459.203252890993,349.701781927313,703.957130305279,43.7598352941436,590.488015403123
385.129369143456,823.119829657071,164.797676723594,978.66636167477,714.457950096239,459.24337090029,351.364072327067,702.723712012885,42.4747696929663,588.853023940199
383.976511896406,821.41989389851,164.560854743396,977.837508714469,717.035738976728,459.187014047071,350.655094518655,703.551016430537,40.7690204415541,588.403397455678
381.543091933104,822.783949920274,163.440020026186,978.04371993379,713.096389202635,457.954656353362,351.519611821399,702.336844399799,42.2623424303688,589.014379112085
385.821882498611,821.829988957491,164.244050642244,975.558437705068,715.504845337146,460.399090664608,352.143442431213,700.856486693515,45.594246664197,588.116239987126
383.768690758487,822.910634818444,162.524131164971,975.833035216358,714.110143866816,459.162870547256,352.070872577523,700.721228338807,44.0576822500286,589.724806323545
382.566006185901,823.460895487855,164.81604450887,977.227825497757,717.628476839796,459.755623866337,349.929832136503,703.412919625998,42.2018964236057,587.937822209388
384.519322257952,820.41670896383,165.122458668792,977.68382400336,717.22184801068,462.397321347826,349.311246193743,702.501518082121,43.0948084114766,587.515482094607
384.063240877054,822.568792835755,162.676230969144,974.951166617431,715.314687953361,459.175249750052,346.872234430273,703.966839084333,41.3450832272956,587.888733538708
382.35013431505,821.106810076506,163.127644778584,975.907782196077,714.717318058177,460.729655521041,346.215903693366,703.539939452599,44.0610844305252,586.653931318913
383.317052969828,823.55646595932,161.064209681928,975.413892378885,713.812735901209,459.103254402947,350.087029682769,702.436572336604,41.1319898197577,588.61172234908
384.139615161067,821.271448332352,164.542220447915,977.415209320778,716.272900782975,460.433887064034,350.626689517421,703.370839421933,43.5061990024317,590.30037272021
383.66341361724,823.419624591904,164.096901377081,978.233869575655,714.955419050526,460.077653220151,351.263909327515,702.692149556391,43.7905805227413,588.317364393134
383.215442382147,822.679053410932,163.212842229968,976.765232817124,713.814743941883,458.578863981388,351.179072115006,701.293736770875,43.8234118379526,590.42685177929
386.647568874996,820.916620906076,164.555509331906,976.760841571887,716.846354170644,462.046916407339,349.840545307712,701.97059658816,44.4378149207421,586.427401702496
383.5794005325,822.750294212977,163.920203525633,976.856161567181,715.560164307497,460.629724188176,350.425500640194,701.426579016056,44.4500668535535,589.629614634431
382.426822151924,821.467208697777,163.932718764926,977.006639512792,714.604347357919,459.707443686839,348.888136443773,703.451045263612,41.9027137396566,589.179397369342
384.912209255427,823.562247128013,165.892037331795,976.380875585717,714.591688790406,459.293787958569,350.255566173447,701.928683045363,44.6715555346143,589.703751052034
383.183720241868,822.203057534653,164.126424412709,975.699683641457,715.261488435499,460.447400629558,349.935242502983,701.799132914163,44.0293158779063,588.113510070804
383.920138074527,820.489635504417,162.717535364308,976.592524702771,716.817654745344,461.466455668883,350.075684875909,701.926685836053,40.9240092389492,589.23082952728
384.094921915673,822.320401754102,165.10617894258,977.252397441531,717.614361701262,461.203827901163,352.667280113221,699.244333485835,44.849056094689,590.68629802057
382.544890491304,820.048289960229,164.162662449647,977.745056248344,715.712383640269,459.365786205406,350.101557204179,702.844443698378,43.2481206521239,591.32567314876
382.967996536432,820.437475350341,162.402970549296,976.981753293559,715.685952498153,460.817656701713,348.423402286277,703.465529212009,42.6589652707963,588.055674905855
383.476194190371,821.428476334698,163.470062996133,977.482686276274,716.386699303497,461.132939403106,348.541653326471,703.420668549964,41.4540362497023,589.970011866512
382.829635550001,822.410111188491,163.091589061472,975.865011880889,714.267052786787,459.198791281911,350.11481185743,701.335368511812,43.9101041581272,590.219894942039
383.607725750093,823.072842298324,163.368070204881,976.911579126004,716.323875772775,460.503960189023,350.062074247521,701.933344996731,42.2521534569033,587.001508203445
384.803026782516,821.914454818586,163.822021950462,974.735425904301,713.610680700928,460.516052367802,348.136675070011,703.186679849436,44.1806928170471,586.628889299488
384.928435292074,822.609948038145,164.500036661289,976.778625425727,715.988154012516,460.348095254912,350.946176959933,702.388284120182,43.1864481207922,587.95465200842
384.748980560015,823.155159872741,163.659705779049,975.540174778954,714.835096151008,459.708699252675,349.764189192094,701.585033889011,44.0018349128085,589.471191075235
381.674667980882,822.775607802232,163.581006008775,975.969088658228,715.884124037856,458.10984487154,349.141957380983,702.496240168773,42.2929734093259,589.080921385292
383.806328795204,825.4079875542,162.956872375627,976.649059526479,713.439498149147,458.947914950504,348.518262181005,703.419718139782,42.4378969397652,588.881490076153
386.125232180059,822.253360803006,164.323263589611,976.653672120882,716.054997758341,462.497069116335,350.402224119297,701.855115510435,44.7688883472188,586.519259717801
385.639590921067,824.764506596779,166.742949786385,979.08721408967,714.419354147141,458.741984698377,352.403890900383,703.626599529668,44.9352829850889,588.991147268427
383.05875383457,821.63307150949,162.71034217936,976.471473901685,715.610304069428,460.521642459758,347.419619162876,703.193138993282,41.9870703925076,588.973231386443
382.574753945613,821.56283309487,162.276949361728,977.053460887459,714.187985805926,460.61840593102,348.505434189593,703.066236568887,42.4902180373335,588.321011602321
